"log_id";"user";"currenttrial";"img";"goodanswer";"answer";"answerhistory";"isgoodanswer";"certitude";"certitudeHistory";"timestamp";"time"
"48";"1218008005";"2";"11";"Choucas des tours";"[""Corbeau freux"",""Choucas des tours""]";"""[""Corbeau freux"",""Choucas des tours""]""";"1";"3";"""[""3""]""";"1674472424696";"107695"
"49";"1218008005";"3";"19";"Corbeau freux";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"0";"3";"""[""3""]""";"1674472424696";"124919"
"50";"392989071";"0";"3";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"2";"""[""2""]""";"1674472633369";"8105"
"51";"392989071";"1";"9";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"2";"""[""2""]""";"1674472633369";"14078"
"52";"392989071";"2";"4";"Choucas des tours";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"0";"4";"""[""4""]""";"1674472633369";"21632"
"53";"392989071";"3";"10";"Corbeau freux";"[""Corbeau freux"",""Choucas des tours""]";"""[""Choucas des tours"",""Corbeau freux""]""";"1";"1";"""[""1""]""";"1674472633369";"33795"
"54";"1515505938";"0";"20";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"1";"""[""1""]""";"1674472887933";"10382"
"55";"1515505938";"1";"26";"Corbeau freux";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"0";"1";"""[""1""]""";"1674472887933";"15790"
"56";"1515505938";"2";"24";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"1";"""[""1""]""";"1674472887933";"20267"
"57";"1515505938";"3";"27";"Corbeau freux";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"0";"1";"""[""1""]""";"1674472887933";"25156"
"58";"578193948";"0";"6";"Choucas des tours";"[""Choucas des tours"",""Corbeau freux""]";"""[""Corbeau freux"",""Choucas des tours""]""";"1";"2";"""[""2""]""";"1674473011209";"60484"
"59";"578193948";"1";"13";"Corbeau freux";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"0";"2";"""[""2""]""";"1674473011209";"123973"
"60";"578193948";"2";"7";"Choucas des tours";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"0";"3";"""[""3""]""";"1674473011209";"159168"
"61";"578193948";"3";"15";"Corbeau freux";"[""Choucas des tours"",""Corbeau freux""]";"""[""Choucas des tours"",""Corbeau freux""]""";"1";"3";"""[""3""]""";"1674473011209";"187631"
"62";"1445024415";"0";"12";"Choucas des tours";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"0";"6";"""[""6""]""";"1674473438440";"11119"
"63";"1445024415";"1";"21";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"6";"""[""6""]""";"1674473438440";"20049"
"64";"1445024415";"2";"14";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"6";"""[""6""]""";"1674473438440";"27191"
"65";"1445024415";"3";"22";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"6";"""[""6""]""";"1674473438440";"33543"
"66";"1530159492";"0";"0";"Choucas des tours";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"0";"5";"""[""5""]""";"1674473592778";"13561"
"67";"1530159492";"1";"1";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"3";"""[""3""]""";"1674473592778";"23107"
"68";"2078782068";"0";"36";"Choucas des tours";"[""Choucas des tours"",""Corbeau freux""]";"""[""Choucas des tours"",""Corbeau freux""]""";"1";"5";"""[""5""]""";"1674473579336";"38253"
"69";"1530159492";"2";"2";"Choucas des tours";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"0";"5";"""[""5""]""";"1674473592778";"27253"
"72";"1530159492";"3";"5";"Corbeau freux";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"0";"4";"""[""4""]""";"1674473592778";"31887"
"75";"1793383047";"0";"28";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"6";"""[""6""]""";"1674473613568";"34942"
"76";"1793383047";"1";"29";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"6";"""[""6""]""";"1674473613568";"47391"
"77";"2078782068";"1";"31";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"6";"""[""5"",""6""]""";"1674473579336";"91082"
"78";"1793383047";"2";"35";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"6";"""[""6""]""";"1674473613568";"57935"
"79";"1793383047";"3";"30";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"6";"""[""6""]""";"1674473613568";"67270"
"80";"1239900916";"0";"17";"Choucas des tours";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"0";"3";"""[""5"",""3""]""";"1674473703071";"12849"
"81";"2078782068";"2";"37";"Choucas des tours";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"0";"5";"""[""5""]""";"1674473579336";"137840"
"82";"1239900916";"1";"23";"Corbeau freux";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"0";"4";"""[""4""]""";"1674473703071";"20392"
"83";"1239900916";"2";"18";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"2";"""[""2""]""";"1674473703071";"28504"
"84";"2078782068";"3";"32";"Corbeau freux";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"0";"5";"""[""5""]""";"1674473579336";"156686"
"85";"1239900916";"3";"25";"Corbeau freux";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"0";"4";"""[""4""]""";"1674473703071";"34435"
"86";"1829636687";"0";"8";"Choucas des tours";"[""Corbeau freux"",""Choucas des tours""]";"""[""Corbeau freux"",""Choucas des tours""]""";"1";"7";"""[""7""]""";"1674474062780";"19980"
"87";"1829636687";"1";"16";"Corbeau freux";"[""Corbeau freux"",""Choucas des tours""]";"""[""Choucas des tours"",""Corbeau freux""]""";"1";"7";"""[""7""]""";"1674474062780";"48723"
"88";"1829636687";"2";"11";"Choucas des tours";"[""Corbeau freux"",""Choucas des tours""]";"""[""Corbeau freux"",""Choucas des tours""]""";"1";"7";"""[""7""]""";"1674474062780";"62513"
"89";"1829636687";"3";"19";"Corbeau freux";"[""Corbeau freux"",""Choucas des tours""]";"""[""Corbeau freux"",""Choucas des tours""]""";"1";"7";"""[""7""]""";"1674474062780";"71667"
"90";"1860932501";"0";"36";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"5";"""[""5""]""";"1674474231974";"9585"
"91";"1860932501";"1";"31";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"6";"""[""6""]""";"1674474231974";"16347"
"92";"1860932501";"2";"37";"Choucas des tours";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"0";"6";"""[""6""]""";"1674474231974";"21029"
"93";"1788803588";"0";"12";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"3";"""[""3""]""";"1674474244111";"11484"
"94";"1057024173";"0";"17";"Choucas des tours";"[""Choucas des tours"",""Corbeau freux""]";"""[""Choucas des tours"",""Corbeau freux""]""";"1";"7";"""[""7""]""";"1674474250252";"12626"
"95";"1788803588";"1";"21";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"5";"""[""5""]""";"1674474244111";"19127"
"96";"1860932501";"3";"32";"Corbeau freux";"[""Corbeau freux"",""Choucas des tours""]";"""[""Corbeau freux"",""Choucas des tours""]""";"1";"4";"""[""4""]""";"1674474231974";"35265"
"97";"378269815";"0";"0";"Choucas des tours";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"0";"4";"""[""5"",""4""]""";"1674474256497";"11973"
"98";"1788803588";"2";"14";"Choucas des tours";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"0";"3";"""[""5"",""3""]""";"1674474244111";"29109"
"99";"378269815";"1";"1";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"4";"""[""4""]""";"1674474256497";"21227"
"100";"1788803588";"3";"22";"Corbeau freux";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"0";"2";"""[""2""]""";"1674474244111";"36799"
"101";"1057024173";"1";"23";"Corbeau freux";"[""Choucas des tours"",""Corbeau freux""]";"""[""Choucas des tours"",""Corbeau freux""]""";"1";"7";"""[""7""]""";"1674474250252";"38078"
"102";"378269815";"2";"2";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"2";"""[""2"",""2""]""";"1674474256497";"37414"
"103";"1057024173";"2";"18";"Choucas des tours";"[""Choucas des tours"",""Corbeau freux""]";"""[""Choucas des tours"",""Corbeau freux""]""";"1";"7";"""[""7""]""";"1674474250252";"50869"
"104";"378269815";"3";"5";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux"",""Corbeau freux""]""";"1";"2";"""[""2"",""2"",""2""]""";"1674474256497";"52699"
"105";"1057024173";"3";"25";"Corbeau freux";"[""Choucas des tours"",""Corbeau freux""]";"""[""Choucas des tours"",""Corbeau freux""]""";"1";"7";"""[""7""]""";"1674474250252";"60982"
"106";"1949890930";"0";"20";"Choucas des tours";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"0";"6";"""[""6""]""";"1674474725300";"11431"
"107";"1949890930";"1";"26";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux"",""Choucas des tours""]""";"1";"4";"""[""4""]""";"1674474725300";"36104"
"108";"1949890930";"2";"24";"Choucas des tours";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"0";"5";"""[""5""]""";"1674474725300";"42727"
"109";"1949890930";"3";"27";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"5";"""[""5""]""";"1674474725300";"50772"
"110";"498496385";"0";"3";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"6";"""[""6""]""";"1674474813464";"38510"
"111";"498496385";"1";"9";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"6";"""[""6""]""";"1674474813464";"44142"
"112";"498496385";"2";"4";"Choucas des tours";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"0";"5";"""[""5""]""";"1674474813464";"60903"
"113";"498496385";"3";"10";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"6";"""[""6""]""";"1674474813464";"69575"
"114";"899219244";"0";"6";"Choucas des tours";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"0";"6";"""[""6""]""";"1674474984987";"10244"
"115";"899219244";"1";"13";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"6";"""[""6""]""";"1674474984987";"18419"
"116";"899219244";"2";"7";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"6";"""[""6""]""";"1674474984987";"36340"
"117";"899219244";"3";"15";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"6";"""[""6""]""";"1674474984987";"43068"
"118";"1555074012";"0";"28";"Choucas des tours";"[""Choucas des tours"",""Corbeau freux""]";"""[""Corbeau freux"",""Choucas des tours""]""";"1";"3";"""[""4"",""3""]""";"1674475339308";"22482"
"119";"1555074012";"1";"29";"Corbeau freux";"[""Choucas des tours"",""Corbeau freux""]";"""[""Corbeau freux"",""Choucas des tours""]""";"1";"3";"""[""3""]""";"1674475339308";"45525"
"120";"1555074012";"2";"35";"Choucas des tours";"[""Choucas des tours"",""Corbeau freux""]";"""[""Corbeau freux"",""Choucas des tours""]""";"1";"3";"""[""3""]""";"1674475339308";"57659"
"121";"1555074012";"3";"30";"Corbeau freux";"[""Choucas des tours"",""Corbeau freux""]";"""[""Corbeau freux"",""Choucas des tours""]""";"1";"3";"""[""3""]""";"1674475339308";"65039"
"122";"1893351545";"0";"8";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"6";"""[""6""]""";"1674475404221";"9265"
"123";"1893351545";"1";"16";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"7";"""[""7""]""";"1674475404221";"13288"
"124";"1893351545";"2";"11";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"7";"""[""7""]""";"1674475404221";"20651"
"125";"1893351545";"3";"19";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"7";"""[""7""]""";"1674475404221";"23569"
"126";"389434647";"0";"38";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"6";"""[""6""]""";"1674475530068";"8357"
"127";"389434647";"1";"33";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"6";"""[""6""]""";"1674475530068";"14804"
"128";"389434647";"2";"39";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"5";"""[""5""]""";"1674475530068";"21862"
"129";"389434647";"3";"34";"Corbeau freux";"[""Choucas des tours"",""Corbeau freux""]";"""[""Corbeau freux"",""Choucas des tours""]""";"1";"4";"""[""4""]""";"1674475530068";"37374"
"130";"1298476901";"0";"20";"Choucas des tours";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"0";"5";"""[""5""]""";"1674475779485";"22443"
"131";"1298476901";"1";"26";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"7";"""[""7""]""";"1674475779485";"36434"
"132";"1298476901";"2";"24";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"5";"""[""5""]""";"1674475779485";"50682"
"133";"1298476901";"3";"27";"Corbeau freux";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"0";"4";"""[""4""]""";"1674475779485";"61038"
"134";"1494487035";"0";"3";"Choucas des tours";"[""Choucas des tours"",""Corbeau freux""]";"""[""Choucas des tours"",""Corbeau freux""]""";"1";"5";"""[""5""]""";"1674475910992";"19234"
"135";"1494487035";"1";"9";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"4";"""[""5"",""4""]""";"1674475910992";"48394"
"136";"1386050998";"0";"28";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"5";"""[""5""]""";"1674475926474";"36080"
"137";"1494487035";"2";"4";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"5";"""[""5""]""";"1674475910992";"56947"
"138";"1386050998";"1";"29";"Corbeau freux";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"0";"5";"""[""5""]""";"1674475926474";"55817"
"139";"1386050998";"2";"35";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"6";"""[""6""]""";"1674475926474";"59695"
"140";"1386050998";"3";"30";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"6";"""[""6""]""";"1674475926474";"66999"
"141";"1494487035";"3";"10";"Corbeau freux";"[""Choucas des tours""]";"""[""Choucas des tours"",""Corbeau freux"",""Choucas des tours"",""Corbeau freux"",""Choucas des tours"",""Corbeau freux"",""Choucas des tours"",""Corbeau freux"",""Choucas des tours""]""";"0";"4";"""[""7"",""6"",""5"",""6"",""7"",""7"",""3"",""3"",""7"",""7"",""6"",""5"",""5"",""3"",""3"",""5"",""5"",""3"",""3"",""4""]""";"1674475910992";"122298"
"142";"1106361504";"0";"17";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"5";"""[""5""]""";"1674476032767";"15577"
"143";"1106361504";"1";"23";"Corbeau freux";"[""Corbeau freux"",""Choucas des tours""]";"""[""Choucas des tours"",""Corbeau freux""]""";"1";"7";"""[""7""]""";"1674476032767";"33507"
"144";"1106361504";"2";"18";"Choucas des tours";"[""Corbeau freux"",""Choucas des tours""]";"""[""Corbeau freux"",""Choucas des tours""]""";"1";"7";"""[""7""]""";"1674476032767";"58710"
"145";"1106361504";"3";"25";"Corbeau freux";"[""Corbeau freux"",""Choucas des tours""]";"""[""Corbeau freux"",""Choucas des tours""]""";"1";"7";"""[""7""]""";"1674476032767";"73336"
"146";"1283214256";"0";"12";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"7";"""[""6"",""7""]""";"1674476220577";"20295"
"147";"1283214256";"1";"21";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"7";"""[""7""]""";"1674476220577";"24490"
"148";"1283214256";"2";"14";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"7";"""[""7""]""";"1674476220577";"28102"
"149";"1283214256";"3";"22";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"7";"""[""7""]""";"1674476220577";"31308"
"150";"2059610988";"0";"36";"Choucas des tours";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"0";"5";"""[""5""]""";"1674476457368";"7970"
"151";"2059610988";"1";"31";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"6";"""[""6""]""";"1674476457368";"15062"
"152";"2059610988";"2";"37";"Choucas des tours";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"0";"7";"""[""7""]""";"1674476457368";"22776"
"153";"2059610988";"3";"32";"Corbeau freux";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"0";"5";"""[""5""]""";"1674476457368";"30412"
"154";"381142952";"0";"0";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"5";"""[""5""]""";"1674476819587";"10105"
"155";"381142952";"1";"1";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"5";"""[""5""]""";"1674476819587";"16863"
"156";"381142952";"2";"2";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"5";"""[""5""]""";"1674476819587";"21434"
"157";"381142952";"3";"5";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"5";"""[""5""]""";"1674476819587";"26493"
"158";"311853474";"0";"6";"Choucas des tours";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"0";"4";"""[""4""]""";"1674476932863";"25487"
"159";"311853474";"1";"13";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"5";"""[""5""]""";"1674476932863";"39145"
"160";"311853474";"2";"7";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"4";"""[""4""]""";"1674476932863";"69790"
"161";"311853474";"3";"15";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"5";"""[""5""]""";"1674476932863";"79952"
"162";"1034414945";"0";"38";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"4";"""[""4""]""";"1674477205460";"7155"
"163";"1034414945";"1";"33";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"6";"""[""6""]""";"1674477205460";"11686"
"164";"1034414945";"2";"39";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"6";"""[""6""]""";"1674477205460";"15323"
"165";"1034414945";"3";"34";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"6";"""[""6""]""";"1674477205460";"17985"
"166";"1567983058";"0";"8";"Choucas des tours";"[""Choucas des tours""]";"""[""Choucas des tours""]""";"1";"3";"""[""3""]""";"1674477570602";"13165"
"167";"1567983058";"1";"16";"Corbeau freux";"[""Corbeau freux"",""Choucas des tours""]";"""[""Corbeau freux"",""Choucas des tours""]""";"1";"5";"""[""5""]""";"1674477570602";"31081"
"168";"1567983058";"2";"11";"Choucas des tours";"[""Corbeau freux"",""Choucas des tours""]";"""[""Corbeau freux"",""Choucas des tours""]""";"1";"6";"""[""5"",""6""]""";"1674477570602";"55328"
"169";"1567983058";"3";"19";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"6";"""[""6""]""";"1674477570602";"74354"
"170";"297078618";"0";"20";"Choucas des tours";"[""Corbeau freux"",""Choucas des tours""]";"""[""Corbeau freux"",""Choucas des tours""]""";"1";"4";"""[""4""]""";"1674477859580";"9537"
"171";"297078618";"1";"26";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux"",""Choucas des tours""]""";"1";"6";"""[""6"",""6""]""";"1674477859580";"26706"
"172";"297078618";"2";"24";"Choucas des tours";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"0";"6";"""[""6""]""";"1674477859580";"32000"
"173";"297078618";"3";"27";"Corbeau freux";"[""Corbeau freux""]";"""[""Corbeau freux""]""";"1";"6";"""[""6""]""";"1674477859580";"35741"
