"log_id";"user";"currenttrial";"img";"goodanswer";"answer";"answerhistory";"isgoodanswer";"certitude";"certitudeHistory";"timestamp";"time"
"603";"58697825";"5";"141";"Epagneul Breton";"[""Colley""]";"""[""Colley""]""";"0";"2";"""[""2""]""";"1666354993115";"142703"
"616";"58697825";"7";"142";"Colley";"[""Beagle""]";"""[""Beagle""]""";"0";"3";"""[""3""]""";"1666354993115";"175599"
"600";"58697825";"4";"146";"Beagle";"[""Basset""]";"""[""Basset""]""";"0";"3";"""[""2"",""3""]""";"1666354993115";"131389"
"627";"58697825";"11";"147";"Beagle";"[""Basset""]";"""[""Basset""]""";"0";"2";"""[""3"",""2""]""";"1666354993115";"205799"
"628";"58697825";"12";"149";"Epagneul Breton";"[""Beagle""]";"""[""Foxhound"",""Beagle""]""";"0";"3";"""[""3""]""";"1666354993115";"215043"
"597";"58697825";"3";"152";"Berger des Shetland";"[""Beagle""]";"""[""Beagle""]""";"0";"2";"""[""2""]""";"1666354993115";"122573"
"626";"58697825";"10";"167";"Berger des Shetland";"[""Berger des Shetland""]";"""[""Berger des Shetland""]""";"1";"3";"""[""3""]""";"1666354993115";"201115"
"462";"81394993";"2";"184";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"5";"""[""5""]""";"1666354242107";"25811"
"457";"81394993";"1";"189";"Corgi";"[""Foxhound""]";"""[""Foxhound""]""";"0";"6";"""[""6""]""";"1666354242107";"17920"
"479";"81394993";"8";"190";"Corgi";"[""Corgi""]";"""[""Foxhound"",""Corgi""]""";"1";"4";"""[""4""]""";"1666354242107";"75101"
"468";"81394993";"4";"192";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"7";"""[""7""]""";"1666354242107";"40386"
"480";"81394993";"9";"196";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"6";"""[""6""]""";"1666354242107";"80535"
"473";"81394993";"6";"207";"Foxhound";"[""Beagle""]";"""[""Beagle""]""";"0";"5";"""[""5""]""";"1666354242107";"48954"
"499";"81394993";"13";"216";"Foxhound";"[""Corgi""]";"""[""Corgi""]""";"0";"3";"""[""3""]""";"1666354242107";"128305"
"488";"81394993";"11";"229";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"5";"""[""4"",""5""]""";"1666354242107";"102546"
"471";"81394993";"5";"236";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1666354242107";"44404"
"490";"81394993";"12";"237";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1666354242107";"108369"
"451";"81394993";"0";"252";"Colley";"[""Berger des Shetland""]";"""[""Berger des Shetland""]""";"0";"7";"""[""7""]""";"1666354242107";"9893"
"474";"81394993";"7";"256";"Colley";"[""Colley""]";"""[""Colley""]""";"1";"7";"""[""7""]""";"1666354242107";"57373"
"466";"81394993";"3";"274";"Berger des Shetland";"[""Berger des Shetland""]";"""[""Berger des Shetland""]""";"1";"5";"""[""5""]""";"1666354242107";"36728"
"482";"81394993";"10";"280";"Berger des Shetland";"[""Berger des Shetland""]";"""[""Berger des Shetland""]""";"1";"7";"""[""7""]""";"1666354242107";"87425"
"106";"82654278";"6";"48";"Foxhound";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"3";"""[""3""]""";"1666352943592";"57092"
"133";"82654278";"13";"49";"Foxhound";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"3";"""[""3""]""";"1666352943592";"101501"
"97";"82654278";"4";"51";"Beagle";"[""Berger des Shetland""]";"""[""Berger des Shetland""]""";"0";"3";"""[""3""]""";"1666352943592";"41847"
"93";"82654278";"3";"52";"Berger des Shetland";"[""Foxhound""]";"""[""Foxhound""]""";"0";"2";"""[""2""]""";"1666352943592";"36528"
"91";"82654278";"2";"55";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"3";"""[""3""]""";"1666352943592";"29648"
"122";"82654278";"10";"57";"Berger des Shetland";"[""Colley""]";"""[""Colley""]""";"0";"4";"""[""4""]""";"1666352943592";"81617"
"118";"82654278";"9";"60";"Basset";"[""Berger des Shetland""]";"""[""Berger des Shetland""]""";"0";"3";"""[""3""]""";"1666352943592";"76367"
"87";"82654278";"1";"63";"Corgi";"[""Corgi""]";"""[""Corgi""]""";"1";"4";"""[""4""]""";"1666352943592";"20256"
"114";"82654278";"8";"64";"Corgi";"[""Foxhound""]";"""[""Foxhound""]""";"0";"3";"""[""3""]""";"1666352943592";"69200"
"123";"82654278";"11";"65";"Beagle";"[""Foxhound""]";"""[""Foxhound""]""";"0";"2";"""[""2""]""";"1666352943592";"87930"
"82";"82654278";"0";"69";"Colley";"[""Colley""]";"""[""Colley""]""";"1";"3";"""[""4"",""3""]""";"1666352943592";"8687"
"109";"82654278";"7";"80";"Colley";"[""Colley""]";"""[""Colley""]""";"1";"3";"""[""3""]""";"1666352943592";"61450"
"100";"82654278";"5";"92";"Epagneul Breton";"[""Basset""]";"""[""Basset""]""";"0";"4";"""[""4""]""";"1666352943592";"47258"
"129";"82654278";"12";"95";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Beagle"",""Epagneul Breton""]""";"1";"2";"""[""2""]""";"1666352943592";"95398"
"715";"128592429";"2";"492";"Basset";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"5";"""[""5""]""";"1666359056207";"31720"
"722";"128592429";"9";"500";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"5";"""[""5""]""";"1666359056207";"92863"
"717";"128592429";"4";"501";"Beagle";"[""Basset""]";"""[""Basset""]""";"0";"3";"""[""3""]""";"1666359056207";"50265"
"724";"128592429";"11";"508";"Beagle";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"3";"""[""3""]""";"1666359056207";"105413"
"716";"128592429";"3";"513";"Berger des Shetland";"[""Berger des Shetland""]";"""[""Berger des Shetland""]""";"1";"3";"""[""3""]""";"1666359056207";"40722"
"713";"128592429";"0";"515";"Colley";"[""Berger des Shetland""]";"""[""Berger des Shetland""]""";"0";"3";"""[""3""]""";"1666359056207";"13118"
"723";"128592429";"10";"521";"Berger des Shetland";"[""Berger des Shetland""]";"""[""Berger des Shetland""]""";"1";"4";"""[""4""]""";"1666359056207";"98464"
"720";"128592429";"7";"522";"Colley";"[""Berger des Shetland""]";"""[""Berger des Shetland""]""";"0";"2";"""[""2""]""";"1666359056207";"78777"
"719";"128592429";"6";"527";"Foxhound";"[""Colley""]";"""[""Colley""]""";"0";"2";"""[""2""]""";"1666359056207";"68075"
"726";"128592429";"13";"529";"Foxhound";"[""Colley""]";"""[""Colley""]""";"0";"2";"""[""2""]""";"1666359056207";"119381"
"714";"128592429";"1";"544";"Corgi";"[""Foxhound""]";"""[""Foxhound""]""";"0";"2";"""[""2""]""";"1666359056207";"24314"
"721";"128592429";"8";"548";"Corgi";"[""Corgi""]";"""[""Corgi""]""";"1";"2";"""[""2""]""";"1666359056207";"85291"
"718";"128592429";"5";"553";"Epagneul Breton";"[""Beagle""]";"""[""Beagle""]""";"0";"2";"""[""2""]""";"1666359056207";"59544"
"725";"128592429";"12";"559";"Epagneul Breton";"[""Beagle""]";"""[""Beagle""]""";"0";"3";"""[""3""]""";"1666359056207";"112438"
"4";"188549567";"2";"292";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"7";"""[""7""]""";"1666352295396";"49848"
"11";"188549567";"9";"294";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"7";"""[""7""]""";"1666352295396";"142476"
"3";"188549567";"1";"307";"Corgi";"[""Corgi""]";"""[""Corgi""]""";"1";"3";"""[""3""]""";"1666352295396";"33919"
"6";"188549567";"4";"308";"Beagle";"[""Foxhound""]";"""[""Foxhound""]""";"0";"1";"""[""1""]""";"1666352295396";"89312"
"10";"188549567";"8";"309";"Corgi";"[""Corgi""]";"""[""Corgi""]""";"1";"3";"""[""3""]""";"1666352295396";"133241"
"14";"188549567";"11";"322";"Beagle";"[""Foxhound""]";"""[""Foxhound""]""";"0";"2";"""[""2""]""";"1666352295396";"163884"
"2";"188549567";"0";"348";"Colley";"[""Colley""]";"""[""Colley""]""";"1";"7";"""[""7""]""";"1666352295396";"16057"
"9";"188549567";"7";"355";"Colley";"[""Colley""]";"""[""Colley""]""";"1";"7";"""[""7""]""";"1666352295396";"123553"
"8";"188549567";"6";"367";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"3";"""[""3""]""";"1666352295396";"117184"
"17";"188549567";"13";"372";"Foxhound";"[""Berger des Shetland""]";"""[""Berger des Shetland""]""";"0";"1";"""[""1""]""";"1666352295396";"192391"
"7";"188549567";"5";"375";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1666352295396";"101772"
"15";"188549567";"12";"377";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1666352295396";"175176"
"5";"188549567";"3";"381";"Berger des Shetland";"[""Colley""]";"""[""Colley""]""";"0";"6";"""[""6""]""";"1666352295396";"63700"
"12";"188549567";"10";"390";"Berger des Shetland";"[""Colley""]";"""[""Colley""]""";"0";"7";"""[""7""]""";"1666352295396";"149893"
"337";"230703813";"1";"134";"Corgi";"[""Corgi""]";"""[""Corgi""]""";"1";"2";"""[""2""]""";"1666353839710";"107530"
"390";"230703813";"8";"135";"Corgi";"[""Corgi""]";"""[""Corgi""]""";"1";"7";"""[""7""]""";"1666353839710";"244085"
"376";"230703813";"6";"144";"Foxhound";"[""Beagle""]";"""[""Berger des Shetland"",""Beagle""]""";"0";"6";"""[""6""]""";"1666353839710";"213206"
"341";"230703813";"2";"145";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"6";"""[""6""]""";"1666353839710";"115477"
"393";"230703813";"9";"155";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"7";"""[""7""]""";"1666353839710";"251616"
"353";"230703813";"4";"157";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"7";"""[""7""]""";"1666353839710";"155073"
"419";"230703813";"11";"159";"Beagle";"[""Epagneul Breton""]";"""[""Foxhound"",""Foxhound"",""Foxhound"",""Epagneul Breton""]""";"0";"4";"""[""4""]""";"1666353839710";"333613"
"437";"230703813";"13";"161";"Foxhound";"[""Foxhound""]";"""[""Epagneul Breton"",""Foxhound""]""";"1";"6";"""[""6""]""";"1666353839710";"374856"
"330";"230703813";"0";"170";"Colley";"[""Colley""]";"""[""Colley"",""Foxhound"",""Colley""]""";"1";"7";"""[""7""]""";"1666353839710";"58943"
"380";"230703813";"7";"173";"Colley";"[""Colley""]";"""[""Colley""]""";"1";"6";"""[""6""]""";"1666353839710";"222979"
"356";"230703813";"5";"185";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1666353839710";"171298"
"347";"230703813";"3";"187";"Berger des Shetland";"[""Colley""]";"""[""Colley""]""";"0";"6";"""[""6""]""";"1666353839710";"140608"
"424";"230703813";"12";"193";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1666353839710";"347037"
"398";"230703813";"10";"205";"Berger des Shetland";"[""Colley""]";"""[""Colley""]""";"0";"7";"""[""7""]""";"1666353839710";"259309"
"702";"312201316";"3";"13";"Berger des Shetland";"[""Colley""]";"""[""Colley""]""";"0";"7";"""[""6"",""7""]""";"1666356420892";"41825"
"709";"312201316";"10";"17";"Berger des Shetland";"[""Berger des Shetland""]";"""[""Berger des Shetland""]""";"1";"3";"""[""3""]""";"1666356420892";"146014"
"703";"312201316";"4";"19";"Beagle";"[""Basset""]";"""[""Basset""]""";"0";"5";"""[""5""]""";"1666356420892";"54415"
"701";"312201316";"2";"22";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"7";"""[""7""]""";"1666356420892";"30430"
"710";"312201316";"11";"23";"Beagle";"[""Foxhound""]";"""[""Foxhound""]""";"0";"2";"""[""2""]""";"1666356420892";"162294"
"708";"312201316";"9";"28";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"3";"""[""4"",""3""]""";"1666356420892";"133463"
"699";"312201316";"0";"32";"Colley";"[""Colley""]";"""[""Colley""]""";"1";"7";"""[""7""]""";"1666356420892";"8362"
"706";"312201316";"7";"35";"Colley";"[""Colley""]";"""[""Colley""]""";"1";"5";"""[""5""]""";"1666356420892";"95535"
"705";"312201316";"6";"37";"Foxhound";"[""Beagle""]";"""[""Beagle""]""";"0";"4";"""[""4""]""";"1666356420892";"82792"
"700";"312201316";"1";"41";"Corgi";"[""Corgi""]";"""[""Corgi""]""";"1";"5";"""[""5""]""";"1666356420892";"20208"
"712";"312201316";"13";"42";"Foxhound";"[""Beagle""]";"""[""Corgi"",""Beagle""]""";"0";"4";"""[""4""]""";"1666356420892";"194855"
"707";"312201316";"8";"43";"Corgi";"[""Foxhound""]";"""[""Foxhound""]""";"0";"4";"""[""4""]""";"1666356420892";"117478"
"704";"312201316";"5";"59";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1666356420892";"66108"
"711";"312201316";"12";"66";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1666356420892";"171358"
"186";"475966127";"2";"215";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"5";"""[""5""]""";"1666353159505";"51468"
"184";"475966127";"1";"217";"Corgi";"[""Foxhound""]";"""[""Foxhound""]""";"0";"3";"""[""3""]""";"1666353159505";"39744"
"200";"475966127";"9";"218";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"4";"""[""4""]""";"1666353159505";"139219"
"199";"475966127";"8";"219";"Corgi";"[""Corgi""]";"""[""Corgi""]""";"1";"4";"""[""4""]""";"1666353159505";"129442"
"191";"475966127";"4";"245";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"4";"""[""4""]""";"1666353159505";"79026"
"205";"475966127";"11";"246";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"4";"""[""4""]""";"1666353159505";"162539"
"193";"475966127";"5";"251";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1666353159505";"91269"
"210";"475966127";"12";"258";"Epagneul Breton";"[""Foxhound""]";"""[""Foxhound""]""";"0";"4";"""[""4""]""";"1666353159505";"172938"
"194";"475966127";"6";"277";"Foxhound";"[""Colley""]";"""[""Colley""]""";"0";"4";"""[""4""]""";"1666353159505";"104541"
"213";"475966127";"13";"281";"Foxhound";"[""Beagle""]";"""[""Beagle""]""";"0";"4";"""[""4""]""";"1666353159505";"183765"
"181";"475966127";"0";"284";"Colley";"[""Berger des Shetland""]";"""[""Berger des Shetland""]""";"0";"3";"""[""3""]""";"1666353159505";"21958"
"197";"475966127";"7";"295";"Colley";"[""Berger des Shetland""]";"""[""Berger des Shetland""]""";"0";"4";"""[""4""]""";"1666353159505";"117765"
"188";"475966127";"3";"297";"Berger des Shetland";"[""Corgi""]";"""[""Corgi""]""";"0";"3";"""[""3""]""";"1666353159505";"68962"
"203";"475966127";"10";"298";"Berger des Shetland";"[""Colley""]";"""[""Colley""]""";"0";"4";"""[""4""]""";"1666353159505";"151538"
"687";"514453038";"2";"300";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"6";"""[""6""]""";"1666355993643";"47276"
"694";"514453038";"9";"306";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"6";"""[""6""]""";"1666355993643";"175957"
"686";"514453038";"1";"310";"Corgi";"[""Corgi""]";"""[""Corgi""]""";"1";"6";"""[""6""]""";"1666355993643";"29216"
"693";"514453038";"8";"314";"Corgi";"[""Corgi""]";"""[""Corgi""]""";"1";"7";"""[""6"",""7""]""";"1666355993643";"163294"
"689";"514453038";"4";"330";"Beagle";"[""Beagle""]";"""[""Beagle"",""Beagle""]""";"1";"6";"""[""6""]""";"1666355993643";"99502"
"696";"514453038";"11";"333";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"7";"""[""7""]""";"1666355993643";"195393"
"685";"514453038";"0";"364";"Colley";"[""Colley""]";"""[""Colley""]""";"1";"5";"""[""5""]""";"1666355993643";"19574"
"692";"514453038";"7";"371";"Colley";"[""Colley""]";"""[""Colley""]""";"1";"6";"""[""6""]""";"1666355993643";"154640"
"691";"514453038";"6";"380";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"3";"""[""3""]""";"1666355993643";"143446"
"698";"514453038";"13";"383";"Foxhound";"[""Beagle""]";"""[""Beagle"",""Beagle""]""";"0";"3";"""[""3"",""3"",""3""]""";"1666355993643";"238893"
"690";"514453038";"5";"389";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"6";"""[""6""]""";"1666355993643";"118896"
"688";"514453038";"3";"392";"Berger des Shetland";"[""Colley""]";"""[""Colley"",""Colley""]""";"0";"5";"""[""5""]""";"1666355993643";"82227"
"697";"514453038";"12";"396";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"6";"""[""6""]""";"1666355993643";"206870"
"695";"514453038";"10";"397";"Berger des Shetland";"[""Colley""]";"""[""Colley""]""";"0";"5";"""[""5""]""";"1666355993643";"186814"
"96";"519898694";"2";"398";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"6";"""[""6""]""";"1666352938719";"46207"
"89";"519898694";"1";"402";"Corgi";"[""Foxhound""]";"""[""Foxhound""]""";"0";"2";"""[""4"",""3"",""2""]""";"1666352938719";"31867"
"145";"519898694";"8";"404";"Corgi";"[""Corgi""]";"""[""Corgi""]""";"1";"2";"""[""3"",""2""]""";"1666352938719";"126801"
"151";"519898694";"9";"410";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"5";"""[""5""]""";"1666352938719";"135203"
"119";"519898694";"4";"414";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"6";"""[""6""]""";"1666352938719";"81391"
"161";"519898694";"11";"415";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"6";"""[""6""]""";"1666352938719";"149933"
"81";"519898694";"0";"448";"Colley";"[""Colley""]";"""[""Colley""]""";"1";"7";"""[""7""]""";"1666352938719";"13127"
"135";"519898694";"7";"449";"Colley";"[""Berger des Shetland""]";"""[""Berger des Shetland""]""";"0";"5";"""[""6"",""5""]""";"1666352938719";"110069"
"128";"519898694";"6";"461";"Foxhound";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"6";"""[""6""]""";"1666352938719";"99423"
"111";"519898694";"3";"465";"Berger des Shetland";"[""Berger des Shetland""]";"""[""Berger des Shetland""]""";"1";"6";"""[""6""]""";"1666352938719";"70527"
"156";"519898694";"10";"467";"Berger des Shetland";"[""Berger des Shetland""]";"""[""Berger des Shetland""]""";"1";"5";"""[""5""]""";"1666352938719";"143373"
"124";"519898694";"5";"472";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"6";"""[""6""]""";"1666352938719";"93451"
"173";"519898694";"13";"479";"Foxhound";"[""Foxhound""]";"""[""Foxhound"",""Foxhound""]""";"1";"5";"""[""5""]""";"1666352938719";"185158"
"164";"519898694";"12";"480";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""6"",""7""]""";"1666352938719";"155502"
"594";"592709236";"6";"637";"Foxhound";"[""Beagle""]";"""[""Beagle""]""";"0";"3";"""[""4"",""3""]""";"1666355020096";"83714"
"585";"592709236";"1";"644";"Corgi";"[""Foxhound""]";"""[""Foxhound""]""";"0";"1";"""[""1""]""";"1666355020096";"25695"
"620";"592709236";"13";"651";"Foxhound";"[""Beagle""]";"""[""Beagle""]""";"0";"4";"""[""4""]""";"1666355020096";"160283"
"586";"592709236";"2";"653";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"5";"""[""5""]""";"1666355020096";"38336"
"582";"592709236";"0";"658";"Colley";"[""Colley""]";"""[""Colley""]""";"1";"6";"""[""6""]""";"1666355020096";"9490"
"588";"592709236";"3";"661";"Berger des Shetland";"[""Berger des Shetland""]";"""[""Berger des Shetland""]""";"1";"4";"""[""4""]""";"1666355020096";"45536"
"598";"592709236";"7";"662";"Colley";"[""Colley""]";"""[""Colley""]""";"1";"4";"""[""4""]""";"1666355020096";"96119"
"605";"592709236";"9";"663";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"5";"""[""5""]""";"1666355020096";"121159"
"602";"592709236";"8";"665";"Corgi";"[""Corgi""]";"""[""Corgi""]""";"1";"4";"""[""4""]""";"1666355020096";"110215"
"591";"592709236";"5";"668";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"4";"""[""4""]""";"1666355020096";"66025"
"609";"592709236";"10";"669";"Berger des Shetland";"[""Colley""]";"""[""Colley""]""";"0";"4";"""[""4""]""";"1666355020096";"133494"
"589";"592709236";"4";"672";"Beagle";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"5";"""[""5""]""";"1666355020096";"51503"
"618";"592709236";"12";"674";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1666355020096";"152662"
"613";"592709236";"11";"675";"Beagle";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"4";"""[""4""]""";"1666355020096";"142174"
"223";"595492921";"2";"435";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"2";"""[""2""]""";"1666353336476";"32051"
"241";"595492921";"9";"438";"Basset";"[""Corgi""]";"""[""Corgi""]""";"0";"2";"""[""2""]""";"1666353336476";"79903"
"228";"595492921";"4";"445";"Beagle";"[""Colley""]";"""[""Colley""]""";"0";"3";"""[""3""]""";"1666353336476";"46690"
"248";"595492921";"11";"455";"Beagle";"[""Colley""]";"""[""Colley""]""";"0";"2";"""[""2""]""";"1666353336476";"93272"
"215";"595492921";"0";"458";"Colley";"[""Basset""]";"""[""Basset""]""";"0";"1";"""[""1""]""";"1666353336476";"12052"
"237";"595492921";"7";"459";"Colley";"[""Basset""]";"""[""Basset""]""";"0";"4";"""[""4""]""";"1666353336476";"68961"
"225";"595492921";"3";"483";"Berger des Shetland";"[""Berger des Shetland""]";"""[""Berger des Shetland""]""";"1";"5";"""[""5""]""";"1666353336476";"38567"
