"log_id";"user";"currenttrial";"img";"goodanswer";"answer";"answerhistory";"isgoodanswer";"certitude";"certitudeHistory";"timestamp";"time"
"117";"253843094";"3";"15";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"5";"""[""5""]""";"1669972869194";"111277"
"121";"253843094";"5";"17";"Epagneul Breton";"[""Foxhound""]";"""[""Foxhound""]""";"0";"5";"""[""5""]""";"1669972869194";"131437"
"110";"253843094";"0";"18";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"5";"""[""5""]""";"1669972869194";"75147"
"123";"253843094";"7";"19";"Foxhound";"[""Basset""]";"""[""Basset""]""";"0";"4";"""[""4""]""";"1669972869194";"146961"
"119";"253843094";"4";"21";"Beagle";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"4";"""[""4""]""";"1669972869194";"120185"
"115";"253843094";"2";"27";"Basset";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"4";"""[""4""]""";"1669972869194";"104556"
"122";"253843094";"6";"28";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"4";"""[""5"",""4""]""";"1669972869194";"139505"
"246";"261591007";"2";"278";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"3";"""[""3""]""";"1669973672046";"45562"
"251";"261591007";"6";"294";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"3";"""[""3""]""";"1669973672046";"99635"
"243";"261591007";"0";"305";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"3";"""[""3""]""";"1669973672046";"21540"
"249";"261591007";"4";"307";"Beagle";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"3";"""[""3""]""";"1669973672046";"76465"
"248";"261591007";"3";"309";"Foxhound";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"4";"""[""4""]""";"1669973672046";"58899"
"245";"261591007";"1";"316";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"3";"""[""3""]""";"1669973672046";"32881"
"252";"261591007";"7";"318";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"3";"""[""3""]""";"1669973672046";"110357"
"250";"261591007";"5";"321";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"3";"""[""3""]""";"1669973672046";"92705"
"278";"277267586";"1";"41";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"3";"""[""3""]""";"1669974113914";"37130"
"282";"277267586";"5";"49";"Epagneul Breton";"[""Basset""]";"""[""Basset""]""";"0";"2";"""[""2""]""";"1669974113914";"75156"
"279";"277267586";"2";"53";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"3";"""[""3""]""";"1669974113914";"44848"
"284";"277267586";"6";"57";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"2";"""[""2""]""";"1669974113914";"84639"
"277";"277267586";"0";"65";"Beagle";"[""Foxhound""]";"""[""Foxhound""]""";"0";"4";"""[""4""]""";"1669974113914";"21238"
"281";"277267586";"4";"67";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"2";"""[""2""]""";"1669974113914";"65190"
"280";"277267586";"3";"81";"Foxhound";"[""Beagle""]";"""[""Beagle""]""";"0";"2";"""[""3"",""2""]""";"1669974113914";"53452"
"289";"277267586";"7";"93";"Foxhound";"[""Beagle""]";"""[""Beagle""]""";"0";"2";"""[""2""]""";"1669974113914";"95602"
"20";"287235459";"2";"299";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"5";"""[""5""]""";"1669972706706";"21484"
"34";"287235459";"6";"311";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"4";"""[""4""]""";"1669972706706";"54425"
"12";"287235459";"0";"317";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"5";"""[""5""]""";"1669972706706";"7725"
"30";"287235459";"4";"319";"Beagle";"[""Foxhound""]";"""[""Foxhound""]""";"0";"1";"""[""1""]""";"1669972706706";"41965"
"25";"287235459";"3";"332";"Foxhound";"[""Beagle""]";"""[""Beagle""]""";"0";"3";"""[""3""]""";"1669972706706";"31713"
"18";"287235459";"1";"333";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"4";"""[""4""]""";"1669972706706";"15948"
"41";"287235459";"7";"335";"Foxhound";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"5";"""[""5""]""";"1669972706706";"64711"
"32";"287235459";"5";"337";"Epagneul Breton";"[""Beagle""]";"""[""Beagle""]""";"0";"4";"""[""4""]""";"1669972706706";"46848"
"372";"331112121";"0";"324";"Beagle";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"1";"""[""1""]""";"1669975746839";"15988"
"375";"331112121";"2";"326";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"1";"""[""1""]""";"1669975746839";"40375"
"377";"331112121";"4";"327";"Beagle";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"1";"""[""1""]""";"1669975746839";"61121"
"379";"331112121";"6";"341";"Basset";"[""Beagle""]";"""[""Basset"",""Beagle""]""";"0";"1";"""[""1""]""";"1669975746839";"81006"
"376";"331112121";"3";"345";"Foxhound";"[""Foxhound""]";"""[""Epagneul Breton"",""Foxhound""]""";"1";"1";"""[""1""]""";"1669975746839";"51759"
"374";"331112121";"1";"347";"Epagneul Breton";"[""Beagle""]";"""[""Beagle""]""";"0";"1";"""[""1""]""";"1669975746839";"29130"
"380";"331112121";"7";"348";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"1";"""[""1""]""";"1669975746839";"91292"
"378";"331112121";"5";"349";"Epagneul Breton";"[""Foxhound""]";"""[""Foxhound""]""";"0";"1";"""[""1""]""";"1669975746839";"68065"
"149";"391489656";"2";"70";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"6";"""[""6""]""";"1669973149410";"40323"
"157";"391489656";"6";"72";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"2";"""[""2""]""";"1669973149410";"73770"
"147";"391489656";"1";"74";"Epagneul Breton";"[""Foxhound""]";"""[""Foxhound""]""";"0";"5";"""[""4"",""5""]""";"1669973149410";"33432"
"155";"391489656";"5";"79";"Epagneul Breton";"[""Foxhound""]";"""[""Foxhound""]""";"0";"3";"""[""3""]""";"1669973149410";"62129"
"142";"391489656";"0";"96";"Beagle";"[""Basset""]";"""[""Basset""]""";"0";"2";"""[""2""]""";"1669973149410";"23485"
"153";"391489656";"4";"97";"Beagle";"[""Basset""]";"""[""Basset""]""";"0";"4";"""[""4""]""";"1669973149410";"56080"
"151";"391489656";"3";"103";"Foxhound";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"6";"""[""6""]""";"1669973149410";"48478"
"159";"391489656";"7";"105";"Foxhound";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"6";"""[""6""]""";"1669973149410";"81109"
"98";"417469066";"2";"381";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"4";"""[""4""]""";"1669972830319";"61120"
"109";"417469066";"6";"385";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"5";"""[""5""]""";"1669972830319";"105375"
"95";"417469066";"1";"390";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"6";"""[""6""]""";"1669972830319";"46121"
"92";"417469066";"0";"393";"Beagle";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"4";"""[""4""]""";"1669972830319";"25416"
"106";"417469066";"5";"396";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"6";"""[""6""]""";"1669972830319";"95280"
"100";"417469066";"3";"397";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"3";"""[""3""]""";"1669972830319";"71320"
"102";"417469066";"4";"398";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"3";"""[""3""]""";"1669972830319";"86821"
"111";"417469066";"7";"399";"Foxhound";"[""Beagle""]";"""[""Beagle""]""";"0";"4";"""[""4""]""";"1669972830319";"114417"
"72";"446909592";"2";"194";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"4";"""[""4""]""";"1669972785086";"29752"
"87";"446909592";"6";"195";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"4";"""[""4""]""";"1669972785086";"55282"
"78";"446909592";"3";"227";"Foxhound";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"3";"""[""3""]""";"1669972785086";"35958"
"61";"446909592";"1";"232";"Epagneul Breton";"[""Foxhound""]";"""[""Foxhound""]""";"0";"3";"""[""3""]""";"1669972785086";"17500"
"55";"446909592";"0";"233";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"5";"""[""5""]""";"1669972785086";"9135"
"89";"446909592";"7";"234";"Foxhound";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"5";"""[""5""]""";"1669972785086";"60017"
"83";"446909592";"4";"240";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"4";"""[""4""]""";"1669972785086";"45821"
"85";"446909592";"5";"242";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1669972785086";"50688"
"36";"459809094";"1";"6";"Epagneul Breton";"[""Beagle""]";"""[""Beagle""]""";"0";"5";"""[""5""]""";"1669972749647";"12477"
"45";"459809094";"5";"7";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1669972749647";"25461"
"40";"459809094";"3";"10";"Foxhound";"[""Beagle""]";"""[""Beagle""]""";"0";"5";"""[""5""]""";"1669972749647";"18670"
"49";"459809094";"7";"11";"Foxhound";"[""Epagneul Breton""]";"""[""Basset"",""Epagneul Breton""]""";"0";"6";"""[""6""]""";"1669972749647";"32683"
"33";"459809094";"0";"12";"Beagle";"[""Foxhound""]";"""[""Foxhound""]""";"0";"5";"""[""5""]""";"1669972749647";"7503"
"38";"459809094";"2";"14";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"5";"""[""5""]""";"1669972749647";"15885"
"42";"459809094";"4";"16";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"5";"""[""5""]""";"1669972749647";"22291"
"46";"459809094";"6";"24";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"6";"""[""6""]""";"1669972749647";"28815"
"136";"460210192";"2";"91";"Basset";"[""Beagle""]";"""[""Basset"",""Beagle""]""";"0";"3";"""[""3""]""";"1669973113371";"31682"
"146";"460210192";"6";"92";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"6";"""[""6""]""";"1669973113371";"66720"
"130";"460210192";"0";"130";"Beagle";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"5";"""[""5""]""";"1669973113371";"7422"
"132";"460210192";"1";"131";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1669973113371";"14586"
"141";"460210192";"4";"133";"Beagle";"[""Foxhound""]";"""[""Foxhound""]""";"0";"2";"""[""2""]""";"1669973113371";"57738"
"138";"460210192";"3";"136";"Foxhound";"[""Beagle""]";"""[""Beagle""]""";"0";"3";"""[""3""]""";"1669973113371";"38387"
"150";"460210192";"7";"137";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"4";"""[""4""]""";"1669973113371";"78112"
"144";"460210192";"5";"141";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1669973113371";"62247"
"318";"602730038";"2";"121";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"7";"""[""7""]""";"1669974179290";"222524"
"332";"602730038";"6";"128";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"5";"""[""5""]""";"1669974179290";"521035"
"303";"602730038";"0";"158";"Beagle";"[""Beagle""]";"""[""Epagneul Breton"",""Foxhound"",""Beagle""]""";"1";"7";"""[""7""]""";"1669974179290";"121709"
"321";"602730038";"4";"159";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"5";"""[""5""]""";"1669974179290";"320657"
"315";"602730038";"1";"166";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1669974179290";"196625"
"320";"602730038";"3";"172";"Foxhound";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"6";"""[""7"",""6""]""";"1669974179290";"288798"
"326";"602730038";"5";"173";"Epagneul Breton";"[""Basset""]";"""[""Basset""]""";"0";"1";"""[""4"",""1""]""";"1669974179290";"506789"
"348";"602730038";"7";"178";"Foxhound";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"5";"""[""5""]""";"1669974179290";"574419"
"14";"604494580";"2";"190";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"4";"""[""4""]""";"1669972695315";"23177"
"27";"604494580";"6";"191";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"5";"""[""5""]""";"1669972695315";"46691"
"19";"604494580";"3";"219";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"3";"""[""3""]""";"1669972695315";"29688"
"31";"604494580";"7";"224";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"3";"""[""3""]""";"1669972695315";"53407"
"10";"604494580";"1";"228";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1669972695315";"15185"
"9";"604494580";"0";"229";"Beagle";"[""Basset""]";"""[""Beagle"",""Basset""]""";"0";"4";"""[""4""]""";"1669972695315";"9694"
"24";"604494580";"5";"230";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"6";"""[""6""]""";"1669972695315";"42294"
"22";"604494580";"4";"231";"Beagle";"[""Basset""]";"""[""Basset""]""";"0";"4";"""[""4""]""";"1669972695315";"38597"
"236";"671616452";"2";"135";"Basset";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"1";"""[""1""]""";"1669973565193";"58669"
"242";"671616452";"6";"144";"Basset";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"1";"""[""1""]""";"1669973565193";"122238"
"223";"671616452";"0";"164";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"1";"""[""1""]""";"1669973565193";"30971"
"240";"671616452";"4";"177";"Beagle";"[""Epagneul Breton""]";"""[""Basset"",""Epagneul Breton""]""";"0";"1";"""[""1""]""";"1669973565193";"96936"
"238";"671616452";"3";"181";"Foxhound";"[""Beagle""]";"""[""Beagle""]""";"0";"1";"""[""1""]""";"1669973565193";"75417"
"233";"671616452";"1";"182";"Epagneul Breton";"[""Foxhound""]";"""[""Foxhound""]""";"0";"1";"""[""1""]""";"1669973565193";"48916"
"244";"671616452";"7";"184";"Foxhound";"[""Beagle""]";"""[""Beagle""]""";"0";"1";"""[""1""]""";"1669973565193";"132857"
"241";"671616452";"5";"188";"Epagneul Breton";"[""Foxhound""]";"""[""Foxhound""]""";"0";"1";"""[""1""]""";"1669973565193";"109064"
"200";"694265548";"0";"336";"Beagle";"[""Foxhound""]";"""[""Foxhound""]""";"0";"2";"""[""2""]""";"1669973529205";"9648"
"212";"694265548";"4";"343";"Beagle";"[""Basset""]";"""[""Foxhound"",""Basset""]""";"0";"1";"""[""1""]""";"1669973529205";"43668"
"203";"694265548";"2";"350";"Basset";"[""Beagle""]";"""[""Beagle""]""";"0";"1";"""[""1""]""";"1669973529205";"24620"
"220";"694265548";"6";"353";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"1";"""[""1""]""";"1669973529205";"59926"
"205";"694265548";"3";"358";"Foxhound";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"1";"""[""1""]""";"1669973529205";"32191"
"202";"694265548";"1";"360";"Epagneul Breton";"[""Basset""]";"""[""Basset""]""";"0";"1";"""[""1""]""";"1669973529205";"17772"
"225";"694265548";"7";"361";"Foxhound";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"1";"""[""1""]""";"1669973529205";"67539"
"217";"694265548";"5";"363";"Epagneul Breton";"[""Beagle""]";"""[""Beagle""]""";"0";"1";"""[""1""]""";"1669973529205";"53609"
"213";"755728884";"2";"249";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"5";"""[""5""]""";"1669973546230";"28850"
"237";"755728884";"6";"261";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"6";"""[""6""]""";"1669973546230";"85234"
"204";"755728884";"0";"276";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"5";"""[""5""]""";"1669973546230";"12324"
"227";"755728884";"3";"281";"Foxhound";"[""Beagle""]";"""[""Beagle""]""";"0";"5";"""[""4"",""5""]""";"1669973546230";"54248"
"209";"755728884";"1";"283";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1669973546230";"20647"
"232";"755728884";"4";"284";"Beagle";"[""Foxhound""]";"""[""Foxhound""]""";"0";"4";"""[""4""]""";"1669973546230";"67153"
"235";"755728884";"5";"286";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1669973546230";"77065"
"239";"755728884";"7";"292";"Foxhound";"[""Beagle""]";"""[""Beagle""]""";"0";"4";"""[""4""]""";"1669973546230";"101122"
"96";"811064771";"2";"273";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"5";"""[""5""]""";"1669972831928";"46544"
"104";"811064771";"6";"275";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"5";"""[""5""]""";"1669972831928";"85876"
"93";"811064771";"0";"298";"Beagle";"[""Foxhound""]";"""[""Foxhound""]""";"0";"4";"""[""4""]""";"1669972831928";"24747"
"99";"811064771";"4";"300";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"4";"""[""4""]""";"1669972831928";"68988"
"97";"811064771";"3";"306";"Foxhound";"[""Beagle""]";"""[""Beagle""]""";"0";"4";"""[""4""]""";"1669972831928";"56605"
"105";"811064771";"7";"308";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"4";"""[""4""]""";"1669972831928";"92467"
"94";"811064771";"1";"312";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"4";"""[""4""]""";"1669972831928";"37074"
"101";"811064771";"5";"313";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1669972831928";"76200"
"156";"867281361";"2";"376";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"6";"""[""6""]""";"1669973190326";"25783"
"163";"867281361";"6";"379";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"6";"""[""6""]""";"1669973190326";"59276"
"154";"867281361";"1";"386";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""7""]""";"1669973190326";"15501"
"152";"867281361";"0";"387";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"6";"""[""6""]""";"1669973190326";"8265"
"161";"867281361";"5";"388";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""6"",""7""]""";"1669973190326";"49099"
"160";"867281361";"4";"391";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"6";"""[""6""]""";"1669973190326";"42377"
"158";"867281361";"3";"394";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"6";"""[""6""]""";"1669973190326";"35867"
"165";"867281361";"7";"395";"Foxhound";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"5";"""[""5""]""";"1669973190326";"71228"
"270";"876939273";"2";"75";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"5";"""[""5""]""";"1669973982088";"13871"
"274";"876939273";"6";"78";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"5";"""[""5""]""";"1669973982088";"31282"
"269";"876939273";"1";"82";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1669973982088";"10655"
"273";"876939273";"5";"85";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"4";"""[""4""]""";"1669973982088";"28739"
"271";"876939273";"3";"107";"Foxhound";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"5";"""[""5""]""";"1669973982088";"17002"
"275";"876939273";"7";"108";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"2";"""[""3"",""1"",""2""]""";"1669973982088";"37995"
"268";"876939273";"0";"110";"Beagle";"[""Basset""]";"""[""Basset""]""";"0";"5";"""[""5""]""";"1669973982088";"6426"
"272";"876939273";"4";"112";"Beagle";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"0";"3";"""[""3""]""";"1669973982088";"24897"
"28";"890440706";"2";"104";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"5";"""[""5""]""";"1669972698799";"46050"
"63";"890440706";"6";"106";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"5";"""[""5""]""";"1669972698799";"104996"
"11";"890440706";"0";"140";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"2";"""[""2""]""";"1669972698799";"12118"
"51";"890440706";"4";"142";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"4";"""[""4""]""";"1669972698799";"87412"
"39";"890440706";"3";"152";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"3";"""[""3""]""";"1669972698799";"68662"
"17";"890440706";"1";"156";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"7";"""[""6"",""7""]""";"1669972698799";"23769"
"76";"890440706";"7";"157";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"2";"""[""2""]""";"1669972698799";"120959"
"53";"890440706";"5";"161";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"4";"""[""4""]""";"1669972698799";"93949"
"176";"965487053";"2";"225";"Basset";"[""Foxhound""]";"""[""Foxhound""]""";"0";"1";"""[""1""]""";"1669973347449";"70291"
"193";"965487053";"6";"236";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"2";"""[""2""]""";"1669973347449";"140367"
"179";"965487053";"3";"248";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"1";"""[""1""]""";"1669973347449";"89583"
"195";"965487053";"7";"251";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"1";"""[""1""]""";"1669973347449";"149985"
"173";"965487053";"1";"255";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1669973347449";"42215"
"189";"965487053";"5";"259";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1669973347449";"129564"
"172";"965487053";"0";"264";"Beagle";"[""Basset""]";"""[""Basset""]""";"0";"1";"""[""1""]""";"1669973347449";"29909"
"184";"965487053";"4";"266";"Beagle";"[""Beagle""]";"""[""Basset"",""Beagle""]""";"1";"1";"""[""1""]""";"1669973347449";"119309"
"391";"1021530813";"2";"215";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"5";"""[""5""]""";"1669976802367";"39692"
"395";"1021530813";"6";"217";"Basset";"[""Basset""]";"""[""Basset""]""";"1";"6";"""[""6""]""";"1669976802367";"94274"
"392";"1021530813";"3";"239";"Foxhound";"[""Beagle""]";"""[""Foxhound"",""Beagle""]""";"0";"3";"""[""3""]""";"1669976802367";"53458"
"396";"1021530813";"7";"241";"Foxhound";"[""Foxhound""]";"""[""Foxhound""]""";"1";"4";"""[""4""]""";"1669976802367";"100349"
"390";"1021530813";"1";"253";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1669976802367";"22556"
"394";"1021530813";"5";"254";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"5";"""[""5""]""";"1669976802367";"88953"
"389";"1021530813";"0";"256";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"6";"""[""6""]""";"1669976802367";"14579"
"393";"1021530813";"4";"258";"Beagle";"[""Beagle""]";"""[""Beagle""]""";"1";"4";"""[""4""]""";"1669976802367";"84165"
"287";"1269701699";"2";"371";"Basset";"[""Foxhound""]";"""[""Foxhound""]""";"0";"1";"""[""1""]""";"1669974178235";"29473"
"296";"1269701699";"6";"373";"Basset";"[""Foxhound""]";"""[""Foxhound""]""";"0";"2";"""[""2""]""";"1669974178235";"60154"
"283";"1269701699";"0";"378";"Beagle";"[""Beagle""]";"""[""Epagneul Breton"",""Beagle""]""";"1";"3";"""[""3""]""";"1669974178235";"14409"
"286";"1269701699";"1";"382";"Epagneul Breton";"[""Epagneul Breton""]";"""[""Epagneul Breton""]""";"1";"4";"""[""4""]""";"1669974178235";"22501"
"293";"1269701699";"5";"383";"Epagneul Breton";"[""Basset""]";"""[""Basset""]""";"0";"1";"""[""4"",""1""]""";"1669974178235";"54944"
